"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","TAXSS","TOT","PC_TOT_TAX","A","2006",35.688,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2007",34.061,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2008",32.713,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2009",35.325,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2010",34.424,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2011",34.968,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2012",37.29,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2013",38.364,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2014",37.906,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2015",38.265,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2016",37.99,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2017",37.549,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2018",37.242,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2019",37.553,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2020",37.946,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2021",35.337,
"POL","TAXSS","TOT","PC_TOT_TAX","A","2022",38.817,
"PRT","TAXSS","TOT","PC_GDP","A","1965",3.416,
"PRT","TAXSS","TOT","PC_GDP","A","1966",3.776,
"PRT","TAXSS","TOT","PC_GDP","A","1967",3.87,
"PRT","TAXSS","TOT","PC_GDP","A","1968",3.796,
"PRT","TAXSS","TOT","PC_GDP","A","1969",4.007,
"PRT","TAXSS","TOT","PC_GDP","A","1970",4.201,
"PRT","TAXSS","TOT","PC_GDP","A","1971",4.695,
"PRT","TAXSS","TOT","PC_GDP","A","1972",4.864,
"PRT","TAXSS","TOT","PC_GDP","A","1973",4.89,
"PRT","TAXSS","TOT","PC_GDP","A","1974",5.11,
"PRT","TAXSS","TOT","PC_GDP","A","1975",6.516,
"PRT","TAXSS","TOT","PC_GDP","A","1976",6.803,
"PRT","TAXSS","TOT","PC_GDP","A","1977",6.523,
"PRT","TAXSS","TOT","PC_GDP","A","1978",6.392,
"PRT","TAXSS","TOT","PC_GDP","A","1979",5.803,
"PRT","TAXSS","TOT","PC_GDP","A","1980",6.461,
"PRT","TAXSS","TOT","PC_GDP","A","1981",6.777,
"PRT","TAXSS","TOT","PC_GDP","A","1982",6.737,
"PRT","TAXSS","TOT","PC_GDP","A","1983",6.483,
"PRT","TAXSS","TOT","PC_GDP","A","1984",6.335,
"PRT","TAXSS","TOT","PC_GDP","A","1985",6.25,
"PRT","TAXSS","TOT","PC_GDP","A","1986",6.818,
"PRT","TAXSS","TOT","PC_GDP","A","1987",6.774,
"PRT","TAXSS","TOT","PC_GDP","A","1988",6.905,
"PRT","TAXSS","TOT","PC_GDP","A","1989",6.901,
"PRT","TAXSS","TOT","PC_GDP","A","1990",7.192,
"PRT","TAXSS","TOT","PC_GDP","A","1991",7.467,
"PRT","TAXSS","TOT","PC_GDP","A","1992",7.496,
"PRT","TAXSS","TOT","PC_GDP","A","1993",7.516,
"PRT","TAXSS","TOT","PC_GDP","A","1994",7.569,
"PRT","TAXSS","TOT","PC_GDP","A","1995",7.67,
"PRT","TAXSS","TOT","PC_GDP","A","1996",7.543,
"PRT","TAXSS","TOT","PC_GDP","A","1997",7.721,
"PRT","TAXSS","TOT","PC_GDP","A","1998",7.703,
"PRT","TAXSS","TOT","PC_GDP","A","1999",7.772,
"PRT","TAXSS","TOT","PC_GDP","A","2000",7.918,
"PRT","TAXSS","TOT","PC_GDP","A","2001",8.18,
"PRT","TAXSS","TOT","PC_GDP","A","2002",8.237,
"PRT","TAXSS","TOT","PC_GDP","A","2003",8.256,
"PRT","TAXSS","TOT","PC_GDP","A","2004",8.127,
"PRT","TAXSS","TOT","PC_GDP","A","2005",8.216,
"PRT","TAXSS","TOT","PC_GDP","A","2006",8.113,
"PRT","TAXSS","TOT","PC_GDP","A","2007",8.152,
"PRT","TAXSS","TOT","PC_GDP","A","2008",8.373,
"PRT","TAXSS","TOT","PC_GDP","A","2009",8.558,
"PRT","TAXSS","TOT","PC_GDP","A","2010",8.609,
"PRT","TAXSS","TOT","PC_GDP","A","2011",8.9,
"PRT","TAXSS","TOT","PC_GDP","A","2012",8.688,
"PRT","TAXSS","TOT","PC_GDP","A","2013",8.88,
"PRT","TAXSS","TOT","PC_GDP","A","2014",9.001,
"PRT","TAXSS","TOT","PC_GDP","A","2015",9.004,
"PRT","TAXSS","TOT","PC_GDP","A","2016",9.07,
"PRT","TAXSS","TOT","PC_GDP","A","2017",9.163,
"PRT","TAXSS","TOT","PC_GDP","A","2018",9.324,
"PRT","TAXSS","TOT","PC_GDP","A","2019",9.61,
"PRT","TAXSS","TOT","PC_GDP","A","2020",10.444,
"PRT","TAXSS","TOT","PC_GDP","A","2021",10.433,
"PRT","TAXSS","TOT","PC_GDP","A","2022",10.322,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1965",21.803,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1966",23.496,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1967",23.14,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1968",22.639,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1969",22.997,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1970",23.89,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1971",27.079,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1972",28.409,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1973",29.236,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1974",29.823,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1975",34.559,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1976",33.227,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1977",31.229,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1978",31.687,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1979",29.21,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1980",29.522,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1981",29.273,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1982",28.376,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1983",25.824,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1984",25.758,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1985",25.907,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1986",26.784,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1987",28.236,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1988",26.942,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1989",26.252,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1990",27.155,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1991",27.123,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1992",25.449,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1993",26.813,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1994",26.278,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1995",26.282,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1996",25.26,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1997",25.909,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1998",25.628,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","1999",25.202,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2000",25.609,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2001",26.639,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2002",26.454,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2003",27.419,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2004",26.89,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2005",26.552,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2006",25.826,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2007",25.597,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2008",26.38,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2009",28.721,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2010",28.35,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2011",27.615,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2012",27.435,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2013",26.141,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2014",26.332,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2015",26.19,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2016",26.635,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2017",26.863,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2018",26.905,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2019",27.857,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2020",29.702,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2021",29.545,
"PRT","TAXSS","TOT","PC_TOT_TAX","A","2022",28.352,
"SVK","TAXSS","TOT","PC_GDP","A","1995",14.678,
"SVK","TAXSS","TOT","PC_GDP","A","1996",15.541,
"SVK","TAXSS","TOT","PC_GDP","A","1997",14.65,
"SVK","TAXSS","TOT","PC_GDP","A","1998",14.598,
"SVK","TAXSS","TOT","PC_GDP","A","1999",13.752,
"SVK","TAXSS","TOT","PC_GDP","A","2000",13.926,
"SVK","TAXSS","TOT","PC_GDP","A","2001",14.084,
"SVK","TAXSS","TOT","PC_GDP","A","2002",14.411,
"SVK","TAXSS","TOT","PC_GDP","A","2003",13.611,
"SVK","TAXSS","TOT","PC_GDP","A","2004",12.881,
"SVK","TAXSS","TOT","PC_GDP","A","2005",12.434,
"SVK","TAXSS","TOT","PC_GDP","A","2006",11.544,
"SVK","TAXSS","TOT","PC_GDP","A","2007",11.469,
"SVK","TAXSS","TOT","PC_GDP","A","2008",11.62,
"SVK","TAXSS","TOT","PC_GDP","A","2009",12.358,
"SVK","TAXSS","TOT","PC_GDP","A","2010",11.857,
"SVK","TAXSS","TOT","PC_GDP","A","2011",11.895,
"SVK","TAXSS","TOT","PC_GDP","A","2012",12.174,
"SVK","TAXSS","TOT","PC_GDP","A","2013",13.219,
"SVK","TAXSS","TOT","PC_GDP","A","2014",13.395,
"SVK","TAXSS","TOT","PC_GDP","A","2015",13.6,
"SVK","TAXSS","TOT","PC_GDP","A","2016",14.109,
"SVK","TAXSS","TOT","PC_GDP","A","2017",14.527,
"SVK","TAXSS","TOT","PC_GDP","A","2018",14.629,
"SVK","TAXSS","TOT","PC_GDP","A","2019",14.916,
"SVK","TAXSS","TOT","PC_GDP","A","2020",15.228,
"SVK","TAXSS","TOT","PC_GDP","A","2021",15.212,
"SVK","TAXSS","TOT","PC_GDP","A","2022",14.608,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","1995",37.178,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","1996",40.286,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","1997",40.159,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","1998",40.442,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","1999",39.468,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2000",41.406,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2001",43.063,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2002",43.899,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2003",41.813,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2004",40.853,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2005",39.737,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2006",39.353,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2007",39.251,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2008",39.979,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2009",42.775,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2010",42.557,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2011",41.195,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2012",42.403,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2013",42.663,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2014",42.041,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2015",41.832,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2016",42.662,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2017",42.77,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2018",42.991,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2019",43.191,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2020",43.782,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2021",43.021,
"SVK","TAXSS","TOT","PC_TOT_TAX","A","2022",41.924,
"ESP","TAXSS","TOT","PC_GDP","A","1965",4.029,
"ESP","TAXSS","TOT","PC_GDP","A","1966",3.117,
"ESP","TAXSS","TOT","PC_GDP","A","1967",6.393,
"ESP","TAXSS","TOT","PC_GDP","A","1968",6.048,
"ESP","TAXSS","TOT","PC_GDP","A","1969",6.084,
"ESP","TAXSS","TOT","PC_GDP","A","1970",5.783,
"ESP","TAXSS","TOT","PC_GDP","A","1971",6.289,
"ESP","TAXSS","TOT","PC_GDP","A","1972",6.975,
"ESP","TAXSS","TOT","PC_GDP","A","1973",7.213,
"ESP","TAXSS","TOT","PC_GDP","A","1974",7.41,
"ESP","TAXSS","TOT","PC_GDP","A","1975",8.502,
"ESP","TAXSS","TOT","PC_GDP","A","1976",8.131,
"ESP","TAXSS","TOT","PC_GDP","A","1977",9.774,
"ESP","TAXSS","TOT","PC_GDP","A","1978",10.329,
"ESP","TAXSS","TOT","PC_GDP","A","1979",10.725,
"ESP","TAXSS","TOT","PC_GDP","A","1980",10.65,
"ESP","TAXSS","TOT","PC_GDP","A","1981",11.003,
"ESP","TAXSS","TOT","PC_GDP","A","1982",10.883,
"ESP","TAXSS","TOT","PC_GDP","A","1983",11.375,
"ESP","TAXSS","TOT","PC_GDP","A","1984",10.915,
"ESP","TAXSS","TOT","PC_GDP","A","1985",10.91,
"ESP","TAXSS","TOT","PC_GDP","A","1986",10.782,
"ESP","TAXSS","TOT","PC_GDP","A","1987",10.82,
"ESP","TAXSS","TOT","PC_GDP","A","1988",10.673,
"ESP","TAXSS","TOT","PC_GDP","A","1989",10.991,
"ESP","TAXSS","TOT","PC_GDP","A","1990",11.172,
"ESP","TAXSS","TOT","PC_GDP","A","1991",11.312,
"ESP","TAXSS","TOT","PC_GDP","A","1992",11.938,
"ESP","TAXSS","TOT","PC_GDP","A","1993",12.068,
"ESP","TAXSS","TOT","PC_GDP","A","1994",11.9,
"ESP","TAXSS","TOT","PC_GDP","A","1995",11.263,
"ESP","TAXSS","TOT","PC_GDP","A","1996",11.08,
"ESP","TAXSS","TOT","PC_GDP","A","1997",11.225,
"ESP","TAXSS","TOT","PC_GDP","A","1998",11.295,
"ESP","TAXSS","TOT","PC_GDP","A","1999",11.503,
"ESP","TAXSS","TOT","PC_GDP","A","2000",11.528,
"ESP","TAXSS","TOT","PC_GDP","A","2001",11.703,
"ESP","TAXSS","TOT","PC_GDP","A","2002",11.69,
"ESP","TAXSS","TOT","PC_GDP","A","2003",11.746,
"ESP","TAXSS","TOT","PC_GDP","A","2004",11.789,
"ESP","TAXSS","TOT","PC_GDP","A","2005",11.761,
"ESP","TAXSS","TOT","PC_GDP","A","2006",11.78,
"ESP","TAXSS","TOT","PC_GDP","A","2007",11.816,
"ESP","TAXSS","TOT","PC_GDP","A","2008",11.895,
"ESP","TAXSS","TOT","PC_GDP","A","2009",12.02,
"ESP","TAXSS","TOT","PC_GDP","A","2010",11.861,
"ESP","TAXSS","TOT","PC_GDP","A","2011",11.834,
"ESP","TAXSS","TOT","PC_GDP","A","2012",11.687,
"ESP","TAXSS","TOT","PC_GDP","A","2013",11.451,
"ESP","TAXSS","TOT","PC_GDP","A","2014",11.632,
"ESP","TAXSS","TOT","PC_GDP","A","2015",11.394,
"ESP","TAXSS","TOT","PC_GDP","A","2016",11.404,
"ESP","TAXSS","TOT","PC_GDP","A","2017",11.538,
"ESP","TAXSS","TOT","PC_GDP","A","2018",11.736,
"ESP","TAXSS","TOT","PC_GDP","A","2019",12.246,
"ESP","TAXSS","TOT","PC_GDP","A","2020",13.79,
"ESP","TAXSS","TOT","PC_GDP","A","2021",13.408,
"ESP","TAXSS","TOT","PC_GDP","A","2022",12.799,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1965",28.262,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1966",23.579,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1967",38.953,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1968",38.784,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1969",38.135,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1970",37.409,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1971",40.015,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1972",42.034,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1973",42.063,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1974",44.675,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1975",47.487,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1976",45.441,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1977",49.722,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1978",49.502,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1979",50.191,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1980",48.552,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1981",47.552,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1982",46.465,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1983",44.983,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1984",42.592,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1985",40.765,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1986",38.341,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1987",36.211,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1988",35.556,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1989",34.632,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1990",35.425,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1991",35.563,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1992",36.383,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1993",37.872,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1994",37.306,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1995",35.977,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1996",35.615,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1997",35.133,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1998",34.477,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","1999",34.715,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2000",34.88,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2001",35.684,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2002",35.166,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2003",35.493,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2004",34.629,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2005",33.371,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2006",32.722,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2007",32.45,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2008",37.052,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2009",40.499,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2010",37.917,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2011",37.942,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2012",36.105,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2013",34.59,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2014",34.341,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2015",33.683,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2016",33.961,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2017",34.083,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2018",33.875,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2019",35.329,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2020",37.429,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2021",35.475,
"ESP","TAXSS","TOT","PC_TOT_TAX","A","2022",34.113,
"SWE","TAXSS","TOT","PC_GDP","A","1965",3.751,
"SWE","TAXSS","TOT","PC_GDP","A","1966",3.966,
"SWE","TAXSS","TOT","PC_GDP","A","1967",4.569,
"SWE","TAXSS","TOT","PC_GDP","A","1968",5.3,
"SWE","TAXSS","TOT","PC_GDP","A","1969",5.41,
"SWE","TAXSS","TOT","PC_GDP","A","1970",5.255,
"SWE","TAXSS","TOT","PC_GDP","A","1971",5.57,
"SWE","TAXSS","TOT","PC_GDP","A","1972",5.905,
"SWE","TAXSS","TOT","PC_GDP","A","1973",5.715,
"SWE","TAXSS","TOT","PC_GDP","A","1974",7.268,
"SWE","TAXSS","TOT","PC_GDP","A","1975",7.484,
"SWE","TAXSS","TOT","PC_GDP","A","1976",9.822,
"SWE","TAXSS","TOT","PC_GDP","A","1977",11.246,
"SWE","TAXSS","TOT","PC_GDP","A","1978",11.967,
"SWE","TAXSS","TOT","PC_GDP","A","1979",11.824,
"SWE","TAXSS","TOT","PC_GDP","A","1980",12.421,
"SWE","TAXSS","TOT","PC_GDP","A","1981",13.072,
"SWE","TAXSS","TOT","PC_GDP","A","1982",12.056,
"SWE","TAXSS","TOT","PC_GDP","A","1983",11.88,
"SWE","TAXSS","TOT","PC_GDP","A","1984",11.489,
"SWE","TAXSS","TOT","PC_GDP","A","1985",11.02,
"SWE","TAXSS","TOT","PC_GDP","A","1986",11.609,
"SWE","TAXSS","TOT","PC_GDP","A","1987",11.831,
"SWE","TAXSS","TOT","PC_GDP","A","1988",12.127,
"SWE","TAXSS","TOT","PC_GDP","A","1989",12.971,
"SWE","TAXSS","TOT","PC_GDP","A","1990",13.283,
"SWE","TAXSS","TOT","PC_GDP","A","1991",13.615,
"SWE","TAXSS","TOT","PC_GDP","A","1992",13.052,
"SWE","TAXSS","TOT","PC_GDP","A","1993",11.935,
"SWE","TAXSS","TOT","PC_GDP","A","1994",11.962,
"SWE","TAXSS","TOT","PC_GDP","A","1995",12.458,
"SWE","TAXSS","TOT","PC_GDP","A","1996",13.388,
"SWE","TAXSS","TOT","PC_GDP","A","1997",13.357,
"SWE","TAXSS","TOT","PC_GDP","A","1998",13.119,
"SWE","TAXSS","TOT","PC_GDP","A","1999",11.536,
"SWE","TAXSS","TOT","PC_GDP","A","2000",12.747,
"SWE","TAXSS","TOT","PC_GDP","A","2001",13.208,
"SWE","TAXSS","TOT","PC_GDP","A","2002",13.038,
"SWE","TAXSS","TOT","PC_GDP","A","2003",12.693,
"SWE","TAXSS","TOT","PC_GDP","A","2004",12.441,
"SWE","TAXSS","TOT","PC_GDP","A","2005",12.418,
"SWE","TAXSS","TOT","PC_GDP","A","2006",11.697,
"SWE","TAXSS","TOT","PC_GDP","A","2007",11.701,
"SWE","TAXSS","TOT","PC_GDP","A","2008",10.924,
"SWE","TAXSS","TOT","PC_GDP","A","2009",10.694,
"SWE","TAXSS","TOT","PC_GDP","A","2010",10.764,
"SWE","TAXSS","TOT","PC_GDP","A","2011",9.71,
"SWE","TAXSS","TOT","PC_GDP","A","2012",10.035,
"SWE","TAXSS","TOT","PC_GDP","A","2013",9.854,
"SWE","TAXSS","TOT","PC_GDP","A","2014",9.734,
"SWE","TAXSS","TOT","PC_GDP","A","2015",9.503,
"SWE","TAXSS","TOT","PC_GDP","A","2016",9.94,
"SWE","TAXSS","TOT","PC_GDP","A","2017",9.581,
"SWE","TAXSS","TOT","PC_GDP","A","2018",9.596,
"SWE","TAXSS","TOT","PC_GDP","A","2019",9.166,
"SWE","TAXSS","TOT","PC_GDP","A","2020",9.038,
"SWE","TAXSS","TOT","PC_GDP","A","2021",8.929,
"SWE","TAXSS","TOT","PC_GDP","A","2022",8.674,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1965",12.127,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1966",12.546,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1967",14.074,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1968",15.437,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1969",15.361,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1970",14.945,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1971",15.522,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1972",15.91,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1973",15.708,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1974",19.418,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1975",19.516,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1976",23.321,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1977",25.5,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1978",26.92,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1979",27.306,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1980",28.797,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1981",29.455,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1982",27.766,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1983",26.954,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1984",26.295,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1985",24.963,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1986",25.039,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1987",24.226,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1988",25.19,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1989",26.662,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1990",27.233,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1991",29.059,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1992",29.391,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1993",27.291,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1994",27.175,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1995",27.646,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1996",28.618,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1997",28.026,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1998",27.497,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","1999",23.919,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2000",25.479,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2001",28.03,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2002",28.892,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2003",27.881,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2004",27.079,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2005",26.251,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2006",25.478,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2007",26.053,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2008",24.847,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2009",24.472,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2010",25.105,
"SWE","TAXSS","TOT","PC_TOT_TAX","A","2011",23.141,
